Sandwich_id,order_id,Sandwich_name_id,quantity,order_date,order_time,unit_price,total_price,Sandwich_size,Sandwich_category,Sandwich_name,customer_id,discount_amount,order_month,order_month_name,order_year
44308,19476,veggie_veg_m,1,27-11-2015,19:13:38,16.0,16.0,M,Veggie,The Vegetables + Vegetables Sandwich,11173,0.0,11,November,2015
44309,19477,bbq_ckn_m,1,27-11-2015,19:32:49,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich,12188,2.51,11,November,2015
44310,19477,pep_msh_pep_m,1,27-11-2015,19:32:49,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",12188,0.0,11,November,2015
44311,19477,thai_ckn_l,1,27-11-2015,19:32:49,20.75,20.75,L,Chicken,The Thai Chicken Sandwich,12188,0.0,11,November,2015
44312,19478,big_meat_s,1,27-11-2015,19:33:53,12.0,12.0,S,Classic,The Big Meat Sandwich,14045,0.6,11,November,2015
44313,19478,napolitana_s,1,27-11-2015,19:33:53,12.0,12.0,S,Classic,The Napolitana Sandwich,14045,1.2,11,November,2015
44314,19479,mexicana_m,1,27-11-2015,19:38:41,16.0,16.0,M,Veggie,The Mexicana Sandwich,11793,2.4,11,November,2015
44315,19479,thai_ckn_s,1,27-11-2015,19:38:41,12.75,12.75,S,Chicken,The Thai Chicken Sandwich,11793,1.28,11,November,2015
44316,19480,spicy_ital_s,1,27-11-2015,19:40:00,12.5,12.5,S,Supreme,The Spicy Italian Sandwich,14287,0.0,11,November,2015
44317,19481,four_cheese_l,1,27-11-2015,19:40:36,17.95,17.95,L,Veggie,The Four Cheese Sandwich,11880,0.0,11,November,2015
44318,19482,big_meat_s,1,27-11-2015,19:48:45,12.0,12.0,S,Classic,The Big Meat Sandwich,13318,0.6,11,November,2015
44319,19482,mexicana_l,1,27-11-2015,19:48:45,20.25,20.25,L,Veggie,The Mexicana Sandwich,13318,0.0,11,November,2015
44320,19483,classic_dlx_m,1,27-11-2015,19:54:00,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,12985,0.0,11,November,2015
44321,19483,peppr_salami_m,1,27-11-2015,19:54:00,16.5,16.5,M,Supreme,The Pepper Salami Sandwich,12985,0.0,11,November,2015
44322,19483,veggie_veg_l,1,27-11-2015,19:54:00,20.25,20.25,L,Veggie,The Vegetables + Vegetables Sandwich,12985,3.04,11,November,2015
44323,19484,peppr_salami_m,1,27-11-2015,19:59:14,16.5,16.5,M,Supreme,The Pepper Salami Sandwich,12495,2.48,11,November,2015
44324,19485,classic_dlx_m,1,27-11-2015,20:06:13,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,10820,0.0,11,November,2015
44325,19485,spicy_ital_s,1,27-11-2015,20:06:13,12.5,12.5,S,Supreme,The Spicy Italian Sandwich,10820,0.62,11,November,2015
44326,19485,the_greek_s,1,27-11-2015,20:06:13,12.0,12.0,S,Classic,The Greek Sandwich,10820,0.0,11,November,2015
44327,19486,ckn_alfredo_m,1,27-11-2015,20:13:06,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich,13746,1.68,11,November,2015
44328,19486,pepperoni_m,1,27-11-2015,20:13:06,12.5,12.5,M,Classic,The Pepperoni Sandwich,13746,0.0,11,November,2015
44329,19486,pepperoni_s,1,27-11-2015,20:13:06,9.75,9.75,S,Classic,The Pepperoni Sandwich,13746,0.49,11,November,2015
44330,19486,southw_ckn_s,1,27-11-2015,20:13:06,12.75,12.75,S,Chicken,The Southwest Chicken Sandwich,13746,1.28,11,November,2015
44331,19487,green_garden_m,1,27-11-2015,20:19:08,16.0,16.0,M,Veggie,The Green Garden Sandwich,16436,1.6,11,November,2015
44332,19488,hawaiian_s,1,27-11-2015,20:26:55,10.5,10.5,S,Classic,The Hawaiian Sandwich,14183,1.05,11,November,2015
44333,19488,peppr_salami_l,1,27-11-2015,20:26:55,20.75,20.75,L,Supreme,The Pepper Salami Sandwich,14183,0.0,11,November,2015
44334,19489,calabrese_l,1,27-11-2015,20:27:32,20.25,20.25,L,Supreme,The Calabrese Sandwich,14848,2.02,11,November,2015
44335,19489,classic_dlx_m,1,27-11-2015,20:27:32,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,14848,0.0,11,November,2015
44336,19489,ital_supr_m,1,27-11-2015,20:27:32,16.5,16.5,M,Supreme,The Italian Supreme Sandwich,14848,1.65,11,November,2015
44337,19490,five_cheese_l,1,27-11-2015,20:29:03,18.5,18.5,L,Veggie,The Five Cheese Sandwich,15223,2.78,11,November,2015
44338,19491,bbq_ckn_m,1,27-11-2015,20:31:05,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich,10249,0.0,11,November,2015
44339,19491,pepperoni_s,1,27-11-2015,20:31:05,9.75,9.75,S,Classic,The Pepperoni Sandwich,10249,1.46,11,November,2015
44340,19491,southw_ckn_s,1,27-11-2015,20:31:05,12.75,12.75,S,Chicken,The Southwest Chicken Sandwich,10249,0.0,11,November,2015
44341,19492,cali_ckn_m,1,27-11-2015,20:33:16,16.75,16.75,M,Chicken,The California Chicken Sandwich,15153,0.0,11,November,2015
44342,19492,four_cheese_l,1,27-11-2015,20:33:16,17.95,17.95,L,Veggie,The Four Cheese Sandwich,15153,2.69,11,November,2015
44343,19492,mediterraneo_m,1,27-11-2015,20:33:16,16.0,16.0,M,Veggie,The Mediterranean Sandwich,15153,1.6,11,November,2015
44344,19493,big_meat_s,1,27-11-2015,20:35:45,12.0,12.0,S,Classic,The Big Meat Sandwich,11577,0.0,11,November,2015
44345,19493,napolitana_l,1,27-11-2015,20:35:45,20.5,20.5,L,Classic,The Napolitana Sandwich,11577,1.03,11,November,2015
44346,19493,spin_pesto_s,1,27-11-2015,20:35:45,12.5,12.5,S,Veggie,The Spinach Pesto Sandwich,11577,0.0,11,November,2015
44347,19494,bbq_ckn_l,1,27-11-2015,20:40:41,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich,14322,2.08,11,November,2015
44348,19494,bbq_ckn_m,1,27-11-2015,20:40:41,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich,14322,0.0,11,November,2015
44349,19494,classic_dlx_m,1,27-11-2015,20:40:41,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,14322,0.8,11,November,2015
44350,19494,sicilian_s,1,27-11-2015,20:40:41,12.25,12.25,S,Supreme,The Sicilian Sandwich,14322,0.0,11,November,2015
44351,19495,hawaiian_l,1,27-11-2015,20:48:44,16.5,16.5,L,Classic,The Hawaiian Sandwich,16396,0.82,11,November,2015
44352,19495,mexicana_l,1,27-11-2015,20:48:44,20.25,20.25,L,Veggie,The Mexicana Sandwich,16396,0.0,11,November,2015
44353,19495,southw_ckn_l,1,27-11-2015,20:48:44,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich,16396,0.0,11,November,2015
44354,19496,veggie_veg_s,1,27-11-2015,20:52:37,12.0,12.0,S,Veggie,The Vegetables + Vegetables Sandwich,15813,0.6,11,November,2015
44355,19497,five_cheese_l,1,27-11-2015,20:54:24,18.5,18.5,L,Veggie,The Five Cheese Sandwich,12694,2.78,11,November,2015
44356,19497,ital_supr_l,1,27-11-2015,20:54:24,20.75,20.75,L,Supreme,The Italian Supreme Sandwich,12694,1.04,11,November,2015
44357,19498,calabrese_l,1,27-11-2015,20:59:24,20.25,20.25,L,Supreme,The Calabrese Sandwich,15448,0.0,11,November,2015
44358,19498,napolitana_l,1,27-11-2015,20:59:24,20.5,20.5,L,Classic,The Napolitana Sandwich,15448,0.0,11,November,2015
44359,19499,ital_veggie_m,1,27-11-2015,21:00:01,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich,14021,0.0,11,November,2015
44360,19499,prsc_argla_m,1,27-11-2015,21:00:01,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich,14021,0.0,11,November,2015
44361,19500,spinach_fet_l,1,27-11-2015,21:00:13,20.25,20.25,L,Veggie,The Spinach and Feta Sandwich,10867,0.0,11,November,2015
44362,19501,calabrese_m,1,27-11-2015,21:08:46,16.25,16.25,M,Supreme,The Calabrese Sandwich,11560,2.44,11,November,2015
44363,19501,cali_ckn_l,1,27-11-2015,21:08:46,20.75,20.75,L,Chicken,The California Chicken Sandwich,11560,2.08,11,November,2015
44364,19501,four_cheese_l,1,27-11-2015,21:08:46,17.95,17.95,L,Veggie,The Four Cheese Sandwich,11560,1.8,11,November,2015
44365,19501,the_greek_s,1,27-11-2015,21:08:46,12.0,12.0,S,Classic,The Greek Sandwich,11560,1.8,11,November,2015
44366,19502,cali_ckn_l,1,27-11-2015,21:11:27,20.75,20.75,L,Chicken,The California Chicken Sandwich,16219,3.11,11,November,2015
44367,19502,spin_pesto_s,1,27-11-2015,21:11:27,12.5,12.5,S,Veggie,The Spinach Pesto Sandwich,16219,0.0,11,November,2015
44368,19503,four_cheese_l,1,27-11-2015,21:16:09,17.95,17.95,L,Veggie,The Four Cheese Sandwich,15949,0.0,11,November,2015
44369,19503,pepperoni_s,1,27-11-2015,21:16:09,9.75,9.75,S,Classic,The Pepperoni Sandwich,15949,0.98,11,November,2015
44370,19503,southw_ckn_s,1,27-11-2015,21:16:09,12.75,12.75,S,Chicken,The Southwest Chicken Sandwich,15949,1.91,11,November,2015
44371,19504,veggie_veg_s,1,27-11-2015,21:25:24,12.0,12.0,S,Veggie,The Vegetables + Vegetables Sandwich,15797,1.2,11,November,2015
44372,19505,napolitana_m,1,27-11-2015,21:28:18,16.0,16.0,M,Classic,The Napolitana Sandwich,12498,2.4,11,November,2015
44373,19505,pepperoni_l,1,27-11-2015,21:28:18,15.25,15.25,L,Classic,The Pepperoni Sandwich,12498,0.76,11,November,2015
44374,19506,spinach_fet_m,1,27-11-2015,21:29:24,16.0,16.0,M,Veggie,The Spinach and Feta Sandwich,12087,0.0,11,November,2015
44375,19507,classic_dlx_m,1,27-11-2015,21:36:24,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,15240,0.0,11,November,2015
44376,19507,ital_veggie_m,1,27-11-2015,21:36:24,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich,15240,1.68,11,November,2015
44377,19508,calabrese_l,1,27-11-2015,21:58:21,20.25,20.25,L,Supreme,The Calabrese Sandwich,10132,0.0,11,November,2015
44378,19508,the_greek_s,1,27-11-2015,21:58:21,12.0,12.0,S,Classic,The Greek Sandwich,10132,0.0,11,November,2015
44379,19508,veggie_veg_l,1,27-11-2015,21:58:21,20.25,20.25,L,Veggie,The Vegetables + Vegetables Sandwich,10132,3.04,11,November,2015
44380,19509,mexicana_l,1,27-11-2015,21:59:24,20.25,20.25,L,Veggie,The Mexicana Sandwich,15834,1.01,11,November,2015
44381,19509,prsc_argla_m,1,27-11-2015,21:59:24,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich,15834,0.0,11,November,2015
44382,19509,southw_ckn_l,1,27-11-2015,21:59:24,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich,15834,2.08,11,November,2015
44383,19509,the_greek_l,1,27-11-2015,21:59:24,20.5,20.5,L,Classic,The Greek Sandwich,15834,2.05,11,November,2015
44384,19510,classic_dlx_l,1,27-11-2015,22:01:38,20.5,20.5,L,Classic,The Classic Deluxe Sandwich,13926,0.0,11,November,2015
44385,19510,green_garden_s,1,27-11-2015,22:01:38,12.0,12.0,S,Veggie,The Green Garden Sandwich,13926,1.8,11,November,2015
44386,19510,spin_pesto_s,1,27-11-2015,22:01:38,12.5,12.5,S,Veggie,The Spinach Pesto Sandwich,13926,0.0,11,November,2015
44387,19511,calabrese_l,1,27-11-2015,22:06:44,20.25,20.25,L,Supreme,The Calabrese Sandwich,14113,0.0,11,November,2015
44388,19511,four_cheese_m,1,27-11-2015,22:06:44,14.75,14.75,M,Veggie,The Four Cheese Sandwich,14113,0.0,11,November,2015
44389,19512,mexicana_m,1,27-11-2015,22:11:35,16.0,16.0,M,Veggie,The Mexicana Sandwich,12850,0.0,11,November,2015
44390,19512,napolitana_l,1,27-11-2015,22:11:35,20.5,20.5,L,Classic,The Napolitana Sandwich,12850,2.05,11,November,2015
44391,19512,thai_ckn_l,1,27-11-2015,22:11:35,20.75,20.75,L,Chicken,The Thai Chicken Sandwich,12850,0.0,11,November,2015
44392,19513,ital_cpcllo_s,1,27-11-2015,22:20:25,12.0,12.0,S,Classic,The Italian Capocollo Sandwich,16366,1.2,11,November,2015
44393,19513,pep_msh_pep_l,1,27-11-2015,22:20:25,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",16366,1.75,11,November,2015
44394,19513,spicy_ital_m,1,27-11-2015,22:20:25,16.5,16.5,M,Supreme,The Spicy Italian Sandwich,16366,0.0,11,November,2015
44395,19514,calabrese_m,1,27-11-2015,22:31:32,16.25,16.25,M,Supreme,The Calabrese Sandwich,14873,0.0,11,November,2015
44396,19514,ital_cpcllo_m,1,27-11-2015,22:31:32,16.0,16.0,M,Classic,The Italian Capocollo Sandwich,14873,2.4,11,November,2015
44397,19514,spinach_supr_l,1,27-11-2015,22:31:32,20.75,20.75,L,Supreme,The Spinach Supreme Sandwich,14873,2.08,11,November,2015
44398,19515,soppressata_s,1,27-11-2015,22:33:17,12.5,12.5,S,Supreme,The Soppressata Sandwich,10350,0.0,11,November,2015
44399,19515,spin_pesto_s,1,27-11-2015,22:33:17,12.5,12.5,S,Veggie,The Spinach Pesto Sandwich,10350,1.25,11,November,2015
44400,19515,thai_ckn_m,1,27-11-2015,22:33:17,16.75,16.75,M,Chicken,The Thai Chicken Sandwich,10350,0.0,11,November,2015
44401,19515,the_greek_xl,1,27-11-2015,22:33:17,25.5,25.5,XL,Classic,The Greek Sandwich,10350,1.28,11,November,2015
44402,19516,prsc_argla_l,1,27-11-2015,22:36:01,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich,13410,0.0,11,November,2015
44403,19517,pepperoni_m,1,28-11-2015,12:14:39,12.5,12.5,M,Classic,The Pepperoni Sandwich,15588,0.62,11,November,2015
44404,19517,southw_ckn_s,1,28-11-2015,12:14:39,12.75,12.75,S,Chicken,The Southwest Chicken Sandwich,15588,1.28,11,November,2015
44405,19517,spinach_fet_m,1,28-11-2015,12:14:39,16.0,16.0,M,Veggie,The Spinach and Feta Sandwich,15588,1.6,11,November,2015
44406,19518,cali_ckn_s,1,28-11-2015,12:25:58,12.75,12.75,S,Chicken,The California Chicken Sandwich,10498,1.28,11,November,2015
44407,19519,big_meat_s,2,28-11-2015,12:35:13,12.0,24.0,S,Classic,The Big Meat Sandwich,14790,2.4,11,November,2015
44408,19519,prsc_argla_l,1,28-11-2015,12:35:13,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich,14790,2.08,11,November,2015
44409,19520,ckn_alfredo_l,1,28-11-2015,12:37:42,20.75,20.75,L,Chicken,The Chicken Alfredo Sandwich,11591,3.11,11,November,2015
44410,19520,pepperoni_m,1,28-11-2015,12:37:42,12.5,12.5,M,Classic,The Pepperoni Sandwich,11591,1.88,11,November,2015
44411,19521,pepperoni_m,1,28-11-2015,12:58:29,12.5,12.5,M,Classic,The Pepperoni Sandwich,13293,1.25,11,November,2015
44412,19522,bbq_ckn_l,1,28-11-2015,13:07:11,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich,15737,0.0,11,November,2015
44413,19522,big_meat_s,1,28-11-2015,13:07:11,12.0,12.0,S,Classic,The Big Meat Sandwich,15737,0.0,11,November,2015
44414,19522,classic_dlx_m,1,28-11-2015,13:07:11,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,15737,0.0,11,November,2015
44415,19522,napolitana_m,1,28-11-2015,13:07:11,16.0,16.0,M,Classic,The Napolitana Sandwich,15737,0.8,11,November,2015
44416,19522,prsc_argla_m,1,28-11-2015,13:07:11,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich,15737,0.82,11,November,2015
44417,19522,spicy_ital_s,1,28-11-2015,13:07:11,12.5,12.5,S,Supreme,The Spicy Italian Sandwich,15737,0.0,11,November,2015
44418,19522,spinach_supr_s,2,28-11-2015,13:07:11,12.5,25.0,S,Supreme,The Spinach Supreme Sandwich,15737,0.0,11,November,2015
44419,19523,ckn_alfredo_m,1,28-11-2015,13:10:49,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich,13201,1.68,11,November,2015
44420,19524,ckn_alfredo_m,1,28-11-2015,13:46:18,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich,10245,0.84,11,November,2015
44421,19524,four_cheese_l,1,28-11-2015,13:46:18,17.95,17.95,L,Veggie,The Four Cheese Sandwich,10245,0.0,11,November,2015
44422,19524,peppr_salami_l,1,28-11-2015,13:46:18,20.75,20.75,L,Supreme,The Pepper Salami Sandwich,10245,0.0,11,November,2015
44423,19524,soppressata_m,1,28-11-2015,13:46:18,16.5,16.5,M,Supreme,The Soppressata Sandwich,10245,0.0,11,November,2015
44424,19524,spicy_ital_s,1,28-11-2015,13:46:18,12.5,12.5,S,Supreme,The Spicy Italian Sandwich,10245,0.0,11,November,2015
44425,19525,cali_ckn_m,1,28-11-2015,14:02:06,16.75,16.75,M,Chicken,The California Chicken Sandwich,10136,1.68,11,November,2015
44426,19525,prsc_argla_s,1,28-11-2015,14:02:06,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich,10136,0.0,11,November,2015
44427,19525,sicilian_s,1,28-11-2015,14:02:06,12.25,12.25,S,Supreme,The Sicilian Sandwich,10136,0.0,11,November,2015
44428,19526,spin_pesto_l,1,28-11-2015,14:46:53,20.75,20.75,L,Veggie,The Spinach Pesto Sandwich,14789,0.0,11,November,2015
44429,19527,spicy_ital_l,1,28-11-2015,15:04:56,20.75,20.75,L,Supreme,The Spicy Italian Sandwich,16051,0.0,11,November,2015
44430,19528,big_meat_s,1,28-11-2015,15:07:58,12.0,12.0,S,Classic,The Big Meat Sandwich,11898,1.8,11,November,2015
44431,19528,mediterraneo_s,1,28-11-2015,15:07:58,12.0,12.0,S,Veggie,The Mediterranean Sandwich,11898,1.8,11,November,2015
44432,19529,cali_ckn_l,1,28-11-2015,15:08:00,20.75,20.75,L,Chicken,The California Chicken Sandwich,16081,0.0,11,November,2015
44433,19529,classic_dlx_s,1,28-11-2015,15:08:00,12.0,12.0,S,Classic,The Classic Deluxe Sandwich,16081,0.0,11,November,2015
44434,19529,southw_ckn_l,1,28-11-2015,15:08:00,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich,16081,3.11,11,November,2015
44435,19529,the_greek_xl,1,28-11-2015,15:08:00,25.5,25.5,XL,Classic,The Greek Sandwich,16081,2.55,11,November,2015
44436,19530,mexicana_s,1,28-11-2015,15:12:38,12.0,12.0,S,Veggie,The Mexicana Sandwich,12943,0.0,11,November,2015
44437,19530,sicilian_l,1,28-11-2015,15:12:38,20.25,20.25,L,Supreme,The Sicilian Sandwich,12943,0.0,11,November,2015
44438,19530,spinach_supr_s,1,28-11-2015,15:12:38,12.5,12.5,S,Supreme,The Spinach Supreme Sandwich,12943,1.88,11,November,2015
44439,19531,bbq_ckn_l,1,28-11-2015,15:26:00,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich,10382,0.0,11,November,2015
44440,19531,four_cheese_l,1,28-11-2015,15:26:00,17.95,17.95,L,Veggie,The Four Cheese Sandwich,10382,0.9,11,November,2015
44441,19531,ital_supr_m,1,28-11-2015,15:26:00,16.5,16.5,M,Supreme,The Italian Supreme Sandwich,10382,0.0,11,November,2015
44442,19532,ckn_alfredo_m,1,28-11-2015,15:32:29,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich,13452,0.0,11,November,2015
44443,19532,sicilian_l,1,28-11-2015,15:32:29,20.25,20.25,L,Supreme,The Sicilian Sandwich,13452,3.04,11,November,2015
44444,19532,thai_ckn_l,1,28-11-2015,15:32:29,20.75,20.75,L,Chicken,The Thai Chicken Sandwich,13452,0.0,11,November,2015
44445,19532,the_greek_l,1,28-11-2015,15:32:29,20.5,20.5,L,Classic,The Greek Sandwich,13452,1.03,11,November,2015
44446,19533,brie_carre_s,1,28-11-2015,15:58:44,23.65,23.65,S,Supreme,The Brie Carre Sandwich,16330,0.0,11,November,2015
44447,19533,hawaiian_s,1,28-11-2015,15:58:44,10.5,10.5,S,Classic,The Hawaiian Sandwich,16330,0.52,11,November,2015
44448,19534,the_greek_l,1,28-11-2015,16:06:28,20.5,20.5,L,Classic,The Greek Sandwich,11626,2.05,11,November,2015
44449,19535,ital_veggie_m,1,28-11-2015,16:18:53,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich,16245,0.84,11,November,2015
44450,19536,bbq_ckn_l,1,28-11-2015,16:24:02,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich,14238,0.0,11,November,2015
44451,19536,classic_dlx_s,1,28-11-2015,16:24:02,12.0,12.0,S,Classic,The Classic Deluxe Sandwich,14238,0.0,11,November,2015
44452,19536,green_garden_m,1,28-11-2015,16:24:02,16.0,16.0,M,Veggie,The Green Garden Sandwich,14238,0.0,11,November,2015
44453,19536,spicy_ital_l,1,28-11-2015,16:24:02,20.75,20.75,L,Supreme,The Spicy Italian Sandwich,14238,2.08,11,November,2015
44454,19537,bbq_ckn_l,1,28-11-2015,16:41:56,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich,12575,2.08,11,November,2015
44455,19537,four_cheese_m,1,28-11-2015,16:41:56,14.75,14.75,M,Veggie,The Four Cheese Sandwich,12575,0.0,11,November,2015
44456,19537,ital_cpcllo_l,1,28-11-2015,16:41:56,20.5,20.5,L,Classic,The Italian Capocollo Sandwich,12575,1.03,11,November,2015
44457,19538,napolitana_l,1,28-11-2015,16:50:06,20.5,20.5,L,Classic,The Napolitana Sandwich,14508,0.0,11,November,2015
44458,19539,big_meat_s,1,28-11-2015,16:54:16,12.0,12.0,S,Classic,The Big Meat Sandwich,12605,0.0,11,November,2015
44459,19540,calabrese_m,1,28-11-2015,16:59:43,16.25,16.25,M,Supreme,The Calabrese Sandwich,10553,2.44,11,November,2015
44460,19540,cali_ckn_m,1,28-11-2015,16:59:43,16.75,16.75,M,Chicken,The California Chicken Sandwich,10553,0.0,11,November,2015
44461,19540,hawaiian_l,1,28-11-2015,16:59:43,16.5,16.5,L,Classic,The Hawaiian Sandwich,10553,1.65,11,November,2015
44462,19541,classic_dlx_m,1,28-11-2015,17:03:20,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,15660,0.8,11,November,2015
44463,19541,the_greek_xl,1,28-11-2015,17:03:20,25.5,25.5,XL,Classic,The Greek Sandwich,15660,0.0,11,November,2015
44464,19542,bbq_ckn_m,1,28-11-2015,17:10:08,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich,12431,0.0,11,November,2015
44465,19542,hawaiian_m,1,28-11-2015,17:10:08,13.25,13.25,M,Classic,The Hawaiian Sandwich,12431,0.0,11,November,2015
44466,19542,mediterraneo_m,1,28-11-2015,17:10:08,16.0,16.0,M,Veggie,The Mediterranean Sandwich,12431,0.8,11,November,2015
44467,19542,sicilian_l,1,28-11-2015,17:10:08,20.25,20.25,L,Supreme,The Sicilian Sandwich,12431,1.01,11,November,2015
44468,19543,the_greek_l,1,28-11-2015,17:15:59,20.5,20.5,L,Classic,The Greek Sandwich,13678,0.0,11,November,2015
44469,19544,ital_supr_s,1,28-11-2015,17:21:24,12.5,12.5,S,Supreme,The Italian Supreme Sandwich,14839,0.0,11,November,2015
44470,19545,veggie_veg_s,1,28-11-2015,17:39:55,12.0,12.0,S,Veggie,The Vegetables + Vegetables Sandwich,10539,1.8,11,November,2015
44471,19546,sicilian_l,1,28-11-2015,17:41:45,20.25,20.25,L,Supreme,The Sicilian Sandwich,14691,2.02,11,November,2015
44472,19547,classic_dlx_l,1,28-11-2015,17:44:02,20.5,20.5,L,Classic,The Classic Deluxe Sandwich,12375,1.03,11,November,2015
44473,19547,ital_supr_m,1,28-11-2015,17:44:02,16.5,16.5,M,Supreme,The Italian Supreme Sandwich,12375,0.0,11,November,2015
44474,19547,mediterraneo_l,1,28-11-2015,17:44:02,20.25,20.25,L,Veggie,The Mediterranean Sandwich,12375,1.01,11,November,2015
44475,19547,veggie_veg_m,1,28-11-2015,17:44:02,16.0,16.0,M,Veggie,The Vegetables + Vegetables Sandwich,12375,0.0,11,November,2015
44476,19548,big_meat_s,1,28-11-2015,17:58:57,12.0,12.0,S,Classic,The Big Meat Sandwich,13540,1.8,11,November,2015
44477,19548,cali_ckn_l,1,28-11-2015,17:58:57,20.75,20.75,L,Chicken,The California Chicken Sandwich,13540,0.0,11,November,2015
44478,19549,ital_veggie_m,1,28-11-2015,18:12:08,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich,12972,2.51,11,November,2015
44479,19549,pep_msh_pep_s,1,28-11-2015,18:12:08,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",12972,1.65,11,November,2015
44480,19550,ckn_pesto_s,1,28-11-2015,18:16:17,12.75,12.75,S,Chicken,The Chicken Pesto Sandwich,15055,1.28,11,November,2015
44481,19550,classic_dlx_s,1,28-11-2015,18:16:17,12.0,12.0,S,Classic,The Classic Deluxe Sandwich,15055,0.6,11,November,2015
44482,19550,ital_supr_l,1,28-11-2015,18:16:17,20.75,20.75,L,Supreme,The Italian Supreme Sandwich,15055,1.04,11,November,2015
44483,19551,soppressata_s,1,28-11-2015,18:28:21,12.5,12.5,S,Supreme,The Soppressata Sandwich,11220,1.88,11,November,2015
44484,19552,classic_dlx_m,1,28-11-2015,18:32:36,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,10700,2.4,11,November,2015
44485,19552,pep_msh_pep_m,1,28-11-2015,18:32:36,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",10700,1.45,11,November,2015
44486,19552,sicilian_m,1,28-11-2015,18:32:36,16.25,16.25,M,Supreme,The Sicilian Sandwich,10700,0.0,11,November,2015
44487,19552,thai_ckn_s,1,28-11-2015,18:32:36,12.75,12.75,S,Chicken,The Thai Chicken Sandwich,10700,0.0,11,November,2015
44488,19553,bbq_ckn_m,1,28-11-2015,18:49:13,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich,12672,1.68,11,November,2015
44489,19553,calabrese_m,1,28-11-2015,18:49:13,16.25,16.25,M,Supreme,The Calabrese Sandwich,12672,0.0,11,November,2015
44490,19553,spinach_supr_s,1,28-11-2015,18:49:13,12.5,12.5,S,Supreme,The Spinach Supreme Sandwich,12672,1.25,11,November,2015
44491,19553,thai_ckn_s,1,28-11-2015,18:49:13,12.75,12.75,S,Chicken,The Thai Chicken Sandwich,12672,0.0,11,November,2015
44492,19554,peppr_salami_l,1,28-11-2015,19:00:55,20.75,20.75,L,Supreme,The Pepper Salami Sandwich,10769,1.04,11,November,2015
44493,19554,thai_ckn_l,1,28-11-2015,19:00:55,20.75,20.75,L,Chicken,The Thai Chicken Sandwich,10769,3.11,11,November,2015
44494,19555,bbq_ckn_l,1,28-11-2015,19:21:54,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich,11578,3.11,11,November,2015
44495,19555,ital_supr_m,1,28-11-2015,19:21:54,16.5,16.5,M,Supreme,The Italian Supreme Sandwich,11578,0.0,11,November,2015
44496,19555,spin_pesto_m,1,28-11-2015,19:21:54,16.5,16.5,M,Veggie,The Spinach Pesto Sandwich,11578,1.65,11,November,2015
44497,19556,classic_dlx_m,1,28-11-2015,19:37:16,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,14274,0.0,11,November,2015
44498,19556,spinach_supr_m,1,28-11-2015,19:37:16,16.5,16.5,M,Supreme,The Spinach Supreme Sandwich,14274,1.65,11,November,2015
44499,19557,napolitana_m,1,28-11-2015,19:52:34,16.0,16.0,M,Classic,The Napolitana Sandwich,15322,0.0,11,November,2015
